id,status,sampled_path,normals_path,raw_path,notes
Eiche_11,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_11.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_11.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\11.txt,"centroid:[-12.413131713867188, -9.87990951538086, 6.335033416748047],orig_points:102712,cleaned:102712"
Douglasie_Tree6_Interior,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree6_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree6_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree6_Interior.xyz,"centroid:[1.8991637229919434, 1.8660327196121216, 13.35242748260498],orig_points:927032,cleaned:927032"
Douglasie_Tree7_Interior,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree7_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree7_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree7_Interior.xyz,"centroid:[16.082555770874023, 2.771186590194702, 14.791865348815918],orig_points:563720,cleaned:563720"
Douglasie_Tree9_Border,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree9_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree9_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree9_Border.xyz,"centroid:[-2.1313276290893555, -7.196235179901123, 12.544654846191406],orig_points:640500,cleaned:640500"
Eiche_15,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_15.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_15.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\15.txt,"centroid:[-4.830715179443359, 4.790201187133789, 4.379378318786621],orig_points:240851,cleaned:240851"
Eiche_16,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_16.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_16.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\16.txt,"centroid:[-6.863840579986572, -12.347207069396973, 8.403822898864746],orig_points:172145,cleaned:172145"
Eiche_20,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_20.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_20.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\20.txt,"centroid:[-14.242064476013184, 7.948842525482178, 2.5032992362976074],orig_points:173015,cleaned:173015"
Eiche_2,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_2.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_2.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\2.txt,"centroid:[9.408583641052246, 1.2434126138687134, 5.800127029418945],orig_points:318128,cleaned:318128"
Douglasie_Tree9_Interior,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree9_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree9_Interior.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree9_Interior.xyz,"centroid:[7.495697498321533, 2.776444673538208, 14.416707038879395],orig_points:759006,cleaned:759006"
Eiche_21,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_21.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_21.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\21.txt,"centroid:[0.6912078857421875, 2.0353729724884033, 3.399850368499756],orig_points:332613,cleaned:332613"
Eiche_27,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_27.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_27.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\27.txt,"centroid:[-2.409243583679199, -8.858619689941406, 8.785548210144043],orig_points:159536,cleaned:159536"
Eiche_19,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_19.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_19.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\19.txt,"centroid:[-2.041862964630127, 1.8490098714828491, 4.173364162445068],orig_points:632697,cleaned:632697"
Douglasie_Tree5_Border,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree5_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree5_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree5_Border.xyz,"centroid:[0.8427236676216125, -1.0916249752044678, 10.188618659973145],orig_points:2195503,cleaned:2195503"
Eiche_26,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_26.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_26.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\26.txt,"centroid:[16.52656364440918, 4.392418384552002, 8.468558311462402],orig_points:331480,cleaned:331480"
Eiche_28,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_28.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_28.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\28.txt,"centroid:[3.8976056575775146, -7.7026190757751465, 8.85030460357666],orig_points:215288,cleaned:215288"
Eiche_30,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_30.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_30.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\30.txt,"centroid:[12.317316055297852, -0.20351286232471466, 7.487149238586426],orig_points:128882,cleaned:128882"
Eiche_29,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\29.txt,"centroid:[5.770719528198242, 7.897981643676758, 2.670558452606201],orig_points:245104,cleaned:245104"
Eiche_31,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_31.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_31.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\31.txt,"centroid:[-12.665690422058105, 7.201728820800781, 3.894230365753174],orig_points:196051,cleaned:196051"
Esche_149,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_149.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_149.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\149.pts,"centroid:[28.90660285949707, -30.415424346923828, 6.868351459503174],orig_points:52817,cleaned:52817"
Esche_131,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_131.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_131.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\131.pts,"centroid:[33.356571197509766, -40.457916259765625, 9.295719146728516],orig_points:163166,cleaned:163166"
Eiche_3,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_3.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_3.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\3.txt,"centroid:[1.657046914100647, -8.185001373291016, 11.573128700256348],orig_points:358662,cleaned:358662"
Esche_156,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_156.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_156.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\156.pts,"centroid:[16.226844787597656, -20.528644561767578, 7.707423686981201],orig_points:51983,cleaned:51983"
Eiche_4,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_4.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_4.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\4.txt,"centroid:[3.456846237182617, 1.6681392192840576, 5.321320056915283],orig_points:295909,cleaned:295909"
Douglasie_Tree7_Border,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree7_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree7_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree7_Border.xyz,"centroid:[-7.9863104820251465, 8.16353988647461, 10.606072425842285],orig_points:1697556,cleaned:1697556"
Douglasie_Tree6_Border,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Douglasie_Tree6_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Douglasie_Tree6_Border.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Douglasie\Tree6_Border.xyz,"centroid:[-10.89488410949707, 16.379940032958984, 6.73272180557251],orig_points:1918283,cleaned:1918283"
Esche_159,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_159.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_159.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\159.pts,"centroid:[17.596784591674805, -15.075162887573242, 8.5302734375],orig_points:92854,cleaned:92854"
Esche_171,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_171.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_171.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\171.pts,"centroid:[7.374324321746826, -16.921276092529297, 8.344585418701172],orig_points:80186,cleaned:80186"
Esche_169,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_169.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_169.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\169.pts,"centroid:[3.86868953704834, -11.588726043701172, 5.904768943786621],orig_points:98121,cleaned:98121"
Esche_181,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_181.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_181.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\181.pts,"centroid:[8.173226356506348, 4.968200206756592, 8.640320777893066],orig_points:138182,cleaned:138182"
Esche_199,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_199.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_199.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\199.pts,"centroid:[30.02741241455078, 9.614529609680176, 8.573308944702148],orig_points:87961,cleaned:87961"
Esche_196,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_196.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_196.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\196.pts,"centroid:[23.33005142211914, 4.8792338371276855, 7.961006164550781],orig_points:97932,cleaned:97932"
Esche_189,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_189.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_189.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\189.pts,"centroid:[14.189560890197754, -9.275525093078613, 2.175935745239258],orig_points:131660,cleaned:131660"
Esche_22,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_22.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_22.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\22.pts,"centroid:[-19.999177932739258, 9.645004272460938, 8.942794799804688],orig_points:124685,cleaned:124685"
Esche_182,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_182.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_182.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\182.pts,"centroid:[11.745645523071289, 2.5273072719573975, 5.457062721252441],orig_points:174916,cleaned:174916"
Eiche_6,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Eiche_6.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Eiche_6.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\6.txt,"centroid:[-2.017746925354004, 9.314446449279785, 5.285811424255371],orig_points:440426,cleaned:440426"
Esche_238,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_238.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_238.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\238.pts,"centroid:[42.802223205566406, 18.455427169799805, 5.474486351013184],orig_points:89567,cleaned:89567"
Esche_229,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_229.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_229.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\229.pts,"centroid:[49.99121856689453, 13.242725372314453, 8.176862716674805],orig_points:97548,cleaned:97548"
Esche_250,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_250.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_250.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\250.pts,"centroid:[32.11351013183594, 21.282514572143555, 7.565502643585205],orig_points:97895,cleaned:97895"
Esche_E1,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_E1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_E1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\E1.xyz,"centroid:[-3.3968467712402344, -17.697824478149414, 8.61876106262207],orig_points:34908,cleaned:34908"
Esche_264,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_264.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_264.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\264.pts,"centroid:[-2.379830837249756, 19.50264549255371, 8.524189949035645],orig_points:109543,cleaned:109543"
Esche_240,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_240.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_240.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\240.pts,"centroid:[42.10641860961914, 14.516182899475098, 6.422143936157227],orig_points:121453,cleaned:121453"
Esche_Es1,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Esche_Es1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Esche_Es1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es1.xyz,"centroid:[-4.632194995880127, -7.430794715881348, 11.188591957092285],orig_points:47958,cleaned:47958"
